idx	label	predict	correct	time
197	0	8	0	0:00:14.162248
198	0	0	1	0:00:14.150020
199	0	4	0	0:00:14.149750
200	1	1	1	0:00:14.150705
201	1	1	1	0:00:14.153510
202	1	1	1	0:00:14.154351
203	1	1	1	0:00:14.158279
204	1	1	1	0:00:14.151944
205	1	1	1	0:00:14.151795
206	1	1	1	0:00:14.149871
207	1	8	0	0:00:14.149608
208	1	1	1	0:00:14.153935
209	1	1	1	0:00:14.158515
210	1	1	1	0:00:14.150325
211	1	1	1	0:00:14.152709
212	1	6	0	0:00:14.147677
213	1	1	1	0:00:14.153276
214	1	1	1	0:00:14.157269
215	1	1	1	0:00:14.153673
216	1	1	1	0:00:14.152142
217	1	1	1	0:00:14.153278
218	1	1	1	0:00:14.153111
219	1	1	1	0:00:14.157787
220	1	1	1	0:00:14.157653
221	1	0	0	0:00:14.151733
222	1	1	1	0:00:14.151358
223	1	1	1	0:00:14.154104
224	1	1	1	0:00:14.152469
225	1	1	1	0:00:14.155296
226	1	1	1	0:00:14.156589
227	1	9	0	0:00:14.149118
228	1	1	1	0:00:14.151801
229	1	3	0	0:00:14.153966
230	1	1	1	0:00:14.150560
231	1	1	1	0:00:14.158525
232	1	1	1	0:00:14.160968
233	1	9	0	0:00:14.153611
234	1	1	1	0:00:14.151638
235	1	1	1	0:00:14.152877
236	1	1	1	0:00:14.152678
237	1	5	0	0:00:14.157746
238	1	1	1	0:00:14.154753
239	1	1	1	0:00:14.151973
240	1	1	1	0:00:14.156250
241	1	9	0	0:00:14.156255
242	1	1	1	0:00:14.150211
243	1	1	1	0:00:14.157764
244	1	5	0	0:00:14.148975
245	1	1	1	0:00:14.152448
246	1	1	1	0:00:14.147918
247	1	1	1	0:00:14.153449
248	1	1	1	0:00:14.149649
249	1	1	1	0:00:14.157048
250	1	1	1	0:00:14.151760
251	1	1	1	0:00:14.150691
252	1	9	0	0:00:14.148032
253	1	9	0	0:00:14.150153
254	1	9	0	0:00:14.151881
255	1	1	1	0:00:14.151490
256	1	1	1	0:00:14.150187
257	1	1	1	0:00:14.153884
258	1	3	0	0:00:14.146400
259	1	1	1	0:00:14.153301
260	1	9	0	0:00:14.155582
261	1	1	1	0:00:14.154215
262	1	1	1	0:00:14.155903
263	1	1	1	0:00:14.152800
264	1	1	1	0:00:14.144678
265	1	9	0	0:00:14.150000
266	1	8	0	0:00:14.150888
267	1	8	0	0:00:14.149843
268	1	8	0	0:00:14.150540
269	1	1	1	0:00:14.150584
270	1	1	1	0:00:14.150272
271	1	3	0	0:00:14.150784
272	1	8	0	0:00:14.149052
273	1	9	0	0:00:14.148443
274	1	1	1	0:00:14.153920
275	1	1	1	0:00:14.151099
276	1	9	0	0:00:14.149090
277	1	9	0	0:00:14.157125
278	1	5	0	0:00:14.145441
279	1	8	0	0:00:14.151534
280	1	1	1	0:00:14.147300
281	1	1	1	0:00:14.155607
282	1	3	0	0:00:14.148273
283	1	9	0	0:00:14.154900
284	1	1	1	0:00:14.155593
285	1	1	1	0:00:14.156533
286	1	1	1	0:00:14.152864
287	1	1	1	0:00:14.150977
288	1	1	1	0:00:14.151188
289	1	6	0	0:00:14.154142
290	1	1	1	0:00:14.149301
291	1	1	1	0:00:14.151104
292	1	6	0	0:00:14.148421
293	1	5	0	0:00:14.150555
294	1	-1	0	0:00:14.151607
295	1	1	1	0:00:14.153482
296	1	9	0	0:00:14.148997
297	1	1	1	0:00:14.150341
298	1	1	1	0:00:14.150152
299	1	3	0	0:00:14.151699
300	1	8	0	0:00:14.154816
301	1	1	1	0:00:14.150120
302	1	1	1	0:00:14.147946
303	1	1	1	0:00:14.154011
304	1	3	0	0:00:14.146272
305	1	9	0	0:00:14.154509
306	1	1	1	0:00:14.161733
307	1	1	1	0:00:14.155172
308	1	9	0	0:00:14.152914
309	1	9	0	0:00:14.154534
310	1	8	0	0:00:14.150098
311	1	9	0	0:00:14.155768
312	1	1	1	0:00:14.152178
313	1	2	0	0:00:14.151371
314	1	3	0	0:00:14.146098
315	1	1	1	0:00:14.152827
316	1	1	1	0:00:14.152020
317	1	9	0	0:00:14.157599
318	1	1	1	0:00:14.148094
319	1	1	1	0:00:14.150989
320	1	1	1	0:00:14.145822
321	1	9	0	0:00:14.152898
322	1	1	1	0:00:14.149315
323	1	1	1	0:00:14.156165
324	1	1	1	0:00:14.153936
325	1	6	0	0:00:14.150291
326	1	9	0	0:00:14.148865
327	1	3	0	0:00:14.149152
328	1	1	1	0:00:14.155809
329	1	1	1	0:00:14.158224
330	1	2	0	0:00:14.152308
331	1	1	1	0:00:14.149677
332	1	1	1	0:00:14.149709
333	1	9	0	0:00:14.150420
334	1	1	1	0:00:14.154692
335	1	1	1	0:00:14.152496
336	1	6	0	0:00:14.147028
337	1	1	1	0:00:14.151562
338	1	-1	0	0:00:14.147713
339	1	1	1	0:00:14.153115
340	1	1	1	0:00:14.158350
341	1	5	0	0:00:14.151674
342	1	6	0	0:00:14.149883
343	1	8	0	0:00:14.153135
344	1	1	1	0:00:14.149715
345	1	1	1	0:00:14.155280
346	1	1	1	0:00:14.159309
347	1	4	0	0:00:14.154226
348	1	1	1	0:00:14.152495
349	1	1	1	0:00:14.155705
350	1	3	0	0:00:14.160956
351	1	6	0	0:00:14.158969
352	1	1	1	0:00:14.155517
353	1	-1	0	0:00:14.154760
354	1	1	1	0:00:14.154923
355	1	1	1	0:00:14.155046
356	1	3	0	0:00:14.151231
357	1	8	0	0:00:14.158909
358	1	1	1	0:00:14.154346
359	1	1	1	0:00:14.157483
360	1	6	0	0:00:14.152953
361	1	2	0	0:00:14.148717
362	1	8	0	0:00:14.153201
363	1	9	0	0:00:14.154925
364	1	1	1	0:00:14.150252
365	1	8	0	0:00:14.149303
366	1	1	1	0:00:14.153410
367	1	1	1	0:00:14.153912
368	1	1	1	0:00:14.156017
369	1	4	0	0:00:14.153422
370	1	9	0	0:00:14.155278
371	1	9	0	0:00:14.148926
372	1	1	1	0:00:14.162632
373	1	9	0	0:00:14.149430
374	1	1	1	0:00:14.160303
375	1	5	0	0:00:14.149604
376	1	4	0	0:00:14.151692
377	1	1	1	0:00:14.150624
378	1	1	1	0:00:14.151646
379	1	9	0	0:00:14.153136
380	1	1	1	0:00:14.160033
381	1	8	0	0:00:14.148293
382	1	1	1	0:00:14.149914
383	1	1	1	0:00:14.151651
384	1	4	0	0:00:14.152616
385	1	1	1	0:00:14.153959
386	1	6	0	0:00:14.154457
387	1	0	0	0:00:14.150842
388	1	8	0	0:00:14.151567
389	1	1	1	0:00:14.154574
390	1	4	0	0:00:14.151157
391	1	3	0	0:00:14.153551
392	1	1	1	0:00:14.156304
393	1	8	0	0:00:14.148918
394	1	3	0	0:00:14.158363
395	1	1	1	0:00:14.150231
396	1	1	1	0:00:14.150587
397	1	9	0	0:00:14.156675
398	1	1	1	0:00:14.152736
399	1	1	1	0:00:14.148509
400	2	4	0	0:00:14.152850
401	2	2	1	0:00:14.151219
402	2	4	0	0:00:14.151117
403	2	2	1	0:00:14.155831
404	2	7	0	0:00:14.152060
405	2	7	0	0:00:14.148658
406	2	3	0	0:00:14.149762
407	2	2	1	0:00:14.146261
408	2	4	0	0:00:14.154184
409	2	2	1	0:00:14.150269
410	2	3	0	0:00:14.148781
411	2	4	0	0:00:14.148145
412	2	2	1	0:00:14.150437
413	2	3	0	0:00:14.148171
414	2	0	0	0:00:14.155881
415	2	2	1	0:00:14.147485
416	2	2	1	0:00:14.158287
417	2	3	0	0:00:14.149557
418	2	0	0	0:00:14.152116
419	2	3	0	0:00:14.151028
420	2	3	0	0:00:14.152825
421	2	7	0	0:00:14.144120
422	2	2	1	0:00:14.149024
423	2	5	0	0:00:14.146368
424	2	8	0	0:00:14.142934
425	2	2	1	0:00:14.145526
426	2	4	0	0:00:14.151415
427	2	6	0	0:00:14.144067
428	2	5	0	0:00:14.148108
429	2	6	0	0:00:14.144667
430	2	6	0	0:00:14.148012
431	2	4	0	0:00:14.149815
432	2	6	0	0:00:14.154783
433	2	3	0	0:00:14.146925
434	2	2	1	0:00:14.147301
435	2	2	1	0:00:14.140455
436	2	2	1	0:00:14.150991
437	2	2	1	0:00:14.153454
438	2	4	0	0:00:14.155082
439	2	2	1	0:00:14.147016
440	2	2	1	0:00:14.149008
441	2	-1	0	0:00:14.142931
442	2	2	1	0:00:14.153648
443	2	2	1	0:00:14.154915
444	2	2	1	0:00:14.153177
445	2	4	0	0:00:14.147226
446	2	2	1	0:00:14.150756
447	2	2	1	0:00:14.145897
448	2	8	0	0:00:14.151829
449	2	2	1	0:00:14.147799
450	2	2	1	0:00:14.148153
451	2	9	0	0:00:14.148595
452	2	4	0	0:00:14.147445
453	2	7	0	0:00:14.142784
454	2	2	1	0:00:14.159488
455	2	2	1	0:00:14.150348
456	2	4	0	0:00:14.147395
457	2	4	0	0:00:14.145659
458	2	2	1	0:00:14.148634
459	2	2	1	0:00:14.147667
460	2	2	1	0:00:14.157202
461	2	2	1	0:00:14.143549
462	2	9	0	0:00:14.151133
463	2	2	1	0:00:14.146964
464	2	2	1	0:00:14.147567
465	2	4	0	0:00:14.147498
466	2	2	1	0:00:14.151532
467	2	3	0	0:00:14.146294
468	2	6	0	0:00:14.146659
469	2	2	1	0:00:14.144153
470	2	4	0	0:00:14.149777
471	2	6	0	0:00:14.150159
472	2	2	1	0:00:14.149931
473	2	6	0	0:00:14.144750
474	2	2	1	0:00:14.147877
475	2	4	0	0:00:14.149839
476	2	0	0	0:00:14.149805
477	2	6	0	0:00:14.150242
478	2	2	1	0:00:14.148969
479	2	4	0	0:00:14.147006
480	2	6	0	0:00:14.151000
481	2	2	1	0:00:14.149006
482	2	4	0	0:00:14.158996
483	2	2	1	0:00:14.153516
484	2	4	0	0:00:14.148562
485	2	3	0	0:00:14.144625
486	2	9	0	0:00:14.150403
487	2	4	0	0:00:14.147749
488	2	4	0	0:00:14.154321
489	2	0	0	0:00:14.148420
490	2	4	0	0:00:14.151270
491	2	2	1	0:00:14.149660
492	2	3	0	0:00:14.150017
493	2	1	0	0:00:14.149907
494	2	6	0	0:00:14.157535
495	2	2	1	0:00:14.146340
496	2	2	1	0:00:14.148187
497	2	2	1	0:00:14.150590
498	2	2	1	0:00:14.148938
499	2	2	1	0:00:14.145828
500	2	5	0	0:00:14.150178
501	2	6	0	0:00:14.148867
502	2	2	1	0:00:14.149927
503	2	6	0	0:00:14.150000
504	2	4	0	0:00:14.153780
505	2	1	0	0:00:14.150894
506	2	2	1	0:00:14.154503
507	2	2	1	0:00:14.148907
508	2	2	1	0:00:14.154380
509	2	2	1	0:00:14.146624
510	2	2	1	0:00:14.152802
511	2	2	1	0:00:14.154802
512	2	2	1	0:00:14.154273
513	2	6	0	0:00:14.146506
514	2	6	0	0:00:14.149201
515	2	3	0	0:00:14.151575
516	2	2	1	0:00:14.149638
517	2	2	1	0:00:14.153797
518	2	4	0	0:00:14.153444
519	2	2	1	0:00:14.150465
520	2	2	1	0:00:14.152679
521	2	2	1	0:00:14.149500
522	2	6	0	0:00:14.151987
523	2	2	1	0:00:14.155535
524	2	6	0	0:00:14.151735
525	2	2	1	0:00:14.151476
526	2	5	0	0:00:14.159881
527	2	-1	0	0:00:14.148241
528	2	3	0	0:00:14.158157
529	2	2	1	0:00:14.152161
530	2	2	1	0:00:14.152841
531	2	3	0	0:00:14.149874
532	2	2	1	0:00:14.150863
533	2	8	0	0:00:14.151869
534	2	2	1	0:00:14.158965
535	2	4	0	0:00:14.150081
536	2	6	0	0:00:14.151107
537	2	2	1	0:00:14.147123
538	2	6	0	0:00:14.147818
539	2	0	0	0:00:14.149517
540	2	2	1	0:00:14.155577
541	2	2	1	0:00:14.148488
542	2	6	0	0:00:14.148820
543	2	-1	0	0:00:14.147256
544	2	2	1	0:00:14.153227
545	2	6	0	0:00:14.150164
546	2	6	0	0:00:14.154186
547	2	2	1	0:00:14.150530
548	2	3	0	0:00:14.152482
549	2	2	1	0:00:14.147869
550	2	3	0	0:00:14.148573
551	2	2	1	0:00:14.150558
552	2	5	0	0:00:14.150332
553	2	3	0	0:00:14.142017
554	2	7	0	0:00:14.149166
555	2	8	0	0:00:14.143614
556	2	4	0	0:00:14.149947
557	2	5	0	0:00:14.154747
558	2	6	0	0:00:14.149709
559	2	3	0	0:00:14.149182
560	2	7	0	0:00:14.147978
561	2	5	0	0:00:14.149084
562	2	4	0	0:00:14.151324
563	2	4	0	0:00:14.153224
564	2	0	0	0:00:14.152568
565	2	2	1	0:00:14.149914
566	2	6	0	0:00:14.152909
567	2	6	0	0:00:14.146253
568	2	2	1	0:00:14.157336
569	2	2	1	0:00:14.156219
570	2	4	0	0:00:14.155568
571	2	4	0	0:00:14.151602
572	2	2	1	0:00:14.152757
573	2	3	0	0:00:14.150328
574	2	2	1	0:00:14.156156
575	2	0	0	0:00:14.148626
576	2	3	0	0:00:14.155438
577	2	2	1	0:00:14.149968
578	2	2	1	0:00:14.153636
579	2	4	0	0:00:14.150810
580	2	2	1	0:00:14.154612
581	2	0	0	0:00:14.147058
582	2	3	0	0:00:14.151839
583	2	7	0	0:00:14.154300
584	2	2	1	0:00:14.153930
585	2	3	0	0:00:14.151070
586	2	2	1	0:00:14.154973
587	2	3	0	0:00:14.151387
588	2	4	0	0:00:14.151408
589	2	-1	0	0:00:14.148229
590	2	4	0	0:00:14.146724
591	2	2	1	0:00:14.151477
592	2	8	0	0:00:14.151703
593	2	6	0	0:00:14.146820
594	2	4	0	0:00:14.148719
595	2	2	1	0:00:14.145880
596	2	2	1	0:00:14.150962
597	2	2	1	0:00:14.151613
598	2	6	0	0:00:14.149073
599	2	4	0	0:00:14.146393
600	3	5	0	0:00:14.149306
601	3	3	1	0:00:14.148499
602	3	3	1	0:00:14.149810
603	3	3	1	0:00:14.149506
604	3	3	1	0:00:14.150347
605	3	6	0	0:00:14.149633
606	3	2	0	0:00:14.147208
607	3	3	1	0:00:14.144117
608	3	3	1	0:00:14.151112
609	3	3	1	0:00:14.149344
610	3	4	0	0:00:14.150517
611	3	4	0	0:00:14.146387
612	3	3	1	0:00:14.147470
613	3	4	0	0:00:14.152394
614	3	3	1	0:00:14.161157
615	3	9	0	0:00:14.148962
616	3	3	1	0:00:14.150734
617	3	3	1	0:00:14.148325
618	3	3	1	0:00:14.151488
619	3	5	0	0:00:14.149502
620	3	8	0	0:00:14.156597
621	3	5	0	0:00:14.151693
622	3	3	1	0:00:14.157353
623	3	3	1	0:00:14.153581
624	3	3	1	0:00:14.159594
625	3	3	1	0:00:14.158510
626	3	5	0	0:00:14.160735
627	3	3	1	0:00:14.157972
628	3	3	1	0:00:14.155584
629	3	3	1	0:00:14.155077
630	3	3	1	0:00:14.153450
631	3	5	0	0:00:14.159250
632	3	3	1	0:00:14.159224
633	3	3	1	0:00:14.156525
634	3	6	0	0:00:14.155712
635	3	3	1	0:00:14.161961
636	3	3	1	0:00:14.156569
637	3	3	1	0:00:14.157258
638	3	0	0	0:00:14.156952
639	3	5	0	0:00:14.155814
640	3	3	1	0:00:14.154198
641	3	7	0	0:00:14.151999
642	3	3	1	0:00:14.153872
643	3	3	1	0:00:14.155048
644	3	2	0	0:00:14.150786
645	3	9	0	0:00:14.152355
646	3	3	1	0:00:14.153146
647	3	9	0	0:00:14.152403
648	3	8	0	0:00:14.158585
649	3	6	0	0:00:14.153804
650	3	3	1	0:00:14.155839
651	3	4	0	0:00:14.153354
652	3	3	1	0:00:14.150772
653	3	9	0	0:00:14.146436
654	3	9	0	0:00:14.158326
655	3	1	0	0:00:14.149514
656	3	5	0	0:00:14.160455
657	3	3	1	0:00:14.161294
658	3	3	1	0:00:14.154870
659	3	6	0	0:00:14.147438
660	3	6	0	0:00:14.155430
661	3	5	0	0:00:14.147024
662	3	6	0	0:00:14.148017
663	3	3	1	0:00:14.144596
664	3	-1	0	0:00:14.152485
665	3	3	1	0:00:14.158634
666	3	3	1	0:00:14.148911
667	3	0	0	0:00:14.156705
668	3	4	0	0:00:14.151861
669	3	2	0	0:00:14.154339
670	3	1	0	0:00:14.153995
671	3	4	0	0:00:14.157645
672	3	3	1	0:00:14.148051
673	3	3	1	0:00:14.152735
674	3	6	0	0:00:14.151836
675	3	3	1	0:00:14.152277
676	3	3	1	0:00:14.157355
677	3	3	1	0:00:14.161437
678	3	4	0	0:00:14.149263
679	3	3	1	0:00:14.160011
680	3	4	0	0:00:14.153362
681	3	9	0	0:00:14.153384
682	3	3	1	0:00:14.157471
683	3	3	1	0:00:14.157856
684	3	3	1	0:00:14.153841
685	3	3	1	0:00:14.151077
686	3	2	0	0:00:14.149826
687	3	8	0	0:00:14.153294
688	3	2	0	0:00:14.152307
689	3	6	0	0:00:14.154051
690	3	3	1	0:00:14.152290
691	3	4	0	0:00:14.156964
692	3	3	1	0:00:14.151916
693	3	3	1	0:00:14.153143
694	3	0	0	0:00:14.158291
695	3	3	1	0:00:14.154203
696	3	3	1	0:00:14.152188
697	3	3	1	0:00:14.157490
698	3	3	1	0:00:14.158665
699	3	8	0	0:00:14.154722
700	3	5	0	0:00:14.160873
701	3	-1	0	0:00:14.164673
702	3	8	0	0:00:14.158260
703	3	2	0	0:00:14.156920
704	3	1	0	0:00:14.158429
705	3	8	0	0:00:14.159466
706	3	2	0	0:00:14.161617
707	3	3	1	0:00:14.158584
708	3	6	0	0:00:14.158192
709	3	1	0	0:00:14.156734
710	3	3	1	0:00:14.158866
711	3	5	0	0:00:14.160535
712	3	5	0	0:00:14.157853
713	3	3	1	0:00:14.157714
714	3	3	1	0:00:14.157197
715	3	4	0	0:00:14.153313
716	3	3	1	0:00:14.156342
717	3	5	0	0:00:14.158763
718	3	5	0	0:00:14.151541
719	3	3	1	0:00:14.151683
720	3	6	0	0:00:14.155338
721	3	3	1	0:00:14.153391
722	3	3	1	0:00:14.160352
723	3	3	1	0:00:14.161585
724	3	4	0	0:00:14.156584
725	3	3	1	0:00:14.155801
726	3	0	0	0:00:14.159239
727	3	3	1	0:00:14.154321
728	3	5	0	0:00:14.157537
729	3	-1	0	0:00:14.152797
730	3	5	0	0:00:14.157168
731	3	6	0	0:00:14.150814
732	3	1	0	0:00:14.156612
733	3	5	0	0:00:14.155361
734	3	3	1	0:00:14.162228
735	3	3	1	0:00:14.151488
736	3	3	1	0:00:14.155658
737	3	3	1	0:00:14.153283
738	3	5	0	0:00:14.155495
739	3	4	0	0:00:14.154417
740	3	5	0	0:00:14.157422
741	3	3	1	0:00:14.153780
742	3	8	0	0:00:14.153775
743	3	7	0	0:00:14.153928
744	3	3	1	0:00:14.156324
745	3	3	1	0:00:14.161213
746	3	3	1	0:00:14.155685
747	3	3	1	0:00:14.152694
748	3	4	0	0:00:14.154233
749	3	2	0	0:00:14.152640
750	3	3	1	0:00:14.153758
751	3	3	1	0:00:14.162672
752	3	3	1	0:00:14.157682
753	3	5	0	0:00:14.153923
754	3	3	1	0:00:14.154373
755	3	5	0	0:00:14.149916
756	3	3	1	0:00:14.160273
757	3	5	0	0:00:14.159151
758	3	3	1	0:00:14.158058
759	3	6	0	0:00:14.154996
760	3	3	1	0:00:14.157203
761	3	2	0	0:00:14.156158
762	3	3	1	0:00:14.158164
763	3	8	0	0:00:14.157403
764	3	4	0	0:00:14.159240
765	3	3	1	0:00:14.154386
766	3	5	0	0:00:14.157438
767	3	5	0	0:00:14.163075
768	3	3	1	0:00:14.161173
769	3	3	1	0:00:14.158884
770	3	6	0	0:00:14.157965
771	3	3	1	0:00:14.153826
772	3	4	0	0:00:14.157623
773	3	7	0	0:00:14.156016
774	3	6	0	0:00:14.161695
775	3	5	0	0:00:14.154168
776	3	4	0	0:00:14.154516
777	3	3	1	0:00:14.157215
778	3	3	1	0:00:14.157142
779	3	3	1	0:00:14.155854
780	3	3	1	0:00:14.162101
781	3	3	1	0:00:14.152962
782	3	9	0	0:00:14.154779
783	3	3	1	0:00:14.154363
784	3	3	1	0:00:14.158588
785	3	-1	0	0:00:14.153959
786	3	9	0	0:00:14.159890
787	3	5	0	0:00:14.155017
788	3	3	1	0:00:14.155999
789	3	3	1	0:00:14.159614
790	3	6	0	0:00:14.151674
791	3	6	0	0:00:14.154845
792	3	3	1	0:00:14.155041
793	3	3	1	0:00:14.151671
794	3	6	0	0:00:14.153589
795	3	3	1	0:00:14.148791
796	3	5	0	0:00:14.155225
797	3	3	1	0:00:14.154864
798	3	3	1	0:00:14.153600
799	3	3	1	0:00:14.154116
800	4	4	1	0:00:14.154216
801	4	4	1	0:00:14.149287
802	4	4	1	0:00:14.156035
803	4	4	1	0:00:14.155862
804	4	4	1	0:00:14.154735
805	4	0	0	0:00:14.154518
806	4	9	0	0:00:14.153208
807	4	2	0	0:00:14.150903
808	4	2	0	0:00:14.157362
809	4	3	0	0:00:14.153154
810	4	4	1	0:00:14.154802
811	4	4	1	0:00:14.160931
812	4	3	0	0:00:14.153855
813	4	4	1	0:00:14.148657
814	4	4	1	0:00:14.153738
815	4	4	1	0:00:14.147449
816	4	4	1	0:00:14.152937
817	4	4	1	0:00:14.153920
818	4	4	1	0:00:14.152199
819	4	6	0	0:00:14.149159
820	4	3	0	0:00:14.159933
